time,open,high,low,close,tick_volume,spread,real_volume
2024-02-27 23:00:00,2030.074,2030.372,2029.428,2030.253,350,600,0
2024-02-27 23:15:00,2030.218,2030.625,2029.948,2030.572,324,600,0
2024-02-27 23:30:00,2030.597,2030.673,2030.351,2030.605,271,599,0
2024-02-27 23:45:00,2030.602,2030.73,2029.853,2030.09,315,599,0
2024-02-28 00:00:00,2030.103,2030.131,2029.1,2029.589,610,200,0
2024-02-28 00:15:00,2029.598,2030.733,2029.463,2030.11,571,199,0
2024-02-28 00:30:00,2030.166,2030.842,2029.746,2030.621,652,200,0
2024-02-28 00:45:00,2030.624,2031.225,2030.502,2030.772,639,199,0
2024-02-28 01:00:00,2030.755,2031.156,2029.705,2030.88,1034,199,0
2024-02-28 01:15:00,2030.896,2032.349,2030.721,2032.069,744,200,0
2024-02-28 01:30:00,2032.04,2033.374,2031.983,2033.171,694,199,0
2024-02-28 01:45:00,2033.162,2033.694,2032.718,2033.358,691,200,0
2024-02-28 02:00:00,2033.371,2033.581,2032.243,2032.776,742,200,0
2024-02-28 02:15:00,2032.796,2032.873,2031.817,2032.265,724,199,0
2024-02-28 02:30:00,2032.202,2032.578,2030.578,2030.588,640,200,0
2024-02-28 02:45:00,2030.552,2031.189,2030.463,2031.026,647,200,0
2024-02-28 03:00:00,2031.041,2031.463,2030.421,2030.485,713,199,0
2024-02-28 03:15:00,2030.492,2030.975,2029.785,2030.903,753,199,0
2024-02-28 03:30:00,2030.905,2031.775,2030.889,2031.154,639,200,0
2024-02-28 03:45:00,2031.152,2031.405,2030.82,2030.935,579,199,0
2024-02-28 04:00:00,2030.937,2031.15,2030.297,2030.488,535,200,0
2024-02-28 04:15:00,2030.498,2031.0,2029.783,2030.665,583,199,0
2024-02-28 04:30:00,2030.675,2031.011,2030.363,2030.843,675,199,0
2024-02-28 04:45:00,2030.843,2030.952,2030.162,2030.257,469,200,0
2024-02-28 05:00:00,2030.214,2030.886,2029.984,2030.737,610,200,0
2024-02-28 05:15:00,2030.737,2030.858,2030.433,2030.839,511,200,0
2024-02-28 05:30:00,2030.845,2030.845,2030.35,2030.539,548,200,0
2024-02-28 05:45:00,2030.542,2031.09,2030.412,2030.934,539,200,0
2024-02-28 06:00:00,2030.884,2032.022,2030.86,2031.542,668,200,0
2024-02-28 06:15:00,2031.577,2031.718,2030.972,2031.244,588,200,0
2024-02-28 06:30:00,2031.242,2031.464,2030.453,2030.657,619,199,0
2024-02-28 06:45:00,2030.674,2030.687,2028.61,2029.332,804,199,0
2024-02-28 07:00:00,2029.33,2029.33,2028.49,2028.676,868,199,0
2024-02-28 07:15:00,2028.697,2029.343,2028.407,2028.807,782,199,0
2024-02-28 07:30:00,2028.776,2029.316,2028.134,2028.182,854,199,0
2024-02-28 07:45:00,2028.18,2028.586,2027.815,2028.121,795,199,0
2024-02-28 08:00:00,2028.166,2028.843,2027.589,2028.843,971,199,0
2024-02-28 08:15:00,2028.783,2029.238,2028.538,2028.81,902,199,0
2024-02-28 08:30:00,2028.8,2028.858,2027.927,2028.032,883,200,0
2024-02-28 08:45:00,2028.034,2028.176,2026.657,2026.814,939,199,0
2024-02-28 09:00:00,2026.807,2027.37,2025.483,2026.248,989,200,0
2024-02-28 09:15:00,2026.188,2026.383,2025.305,2025.668,960,200,0
2024-02-28 09:30:00,2025.709,2026.176,2024.964,2026.117,929,199,0
2024-02-28 09:45:00,2026.142,2026.627,2024.836,2024.854,933,200,0
2024-02-28 10:00:00,2024.856,2026.072,2024.467,2025.317,1020,200,0
2024-02-28 10:15:00,2025.361,2025.797,2024.892,2025.389,922,200,0
2024-02-28 10:30:00,2025.345,2027.107,2025.095,2026.987,1010,199,0
2024-02-28 10:45:00,2026.991,2027.52,2026.702,2027.284,904,200,0
2024-02-28 11:00:00,2027.28,2027.819,2026.977,2027.097,878,199,0
2024-02-28 11:15:00,2027.154,2027.826,2026.651,2027.275,864,200,0
2024-02-28 11:30:00,2027.237,2027.861,2027.056,2027.481,930,200,0
2024-02-28 11:45:00,2027.533,2027.697,2026.814,2027.255,870,200,0
2024-02-28 12:00:00,2027.202,2029.172,2026.856,2029.093,940,199,0
2024-02-28 12:15:00,2029.091,2029.224,2028.391,2029.056,947,199,0
2024-02-28 12:30:00,2029.08,2029.795,2028.827,2029.518,853,200,0
2024-02-28 12:45:00,2029.526,2030.373,2029.238,2029.52,919,200,0
2024-02-28 13:00:00,2029.526,2032.57,2029.076,2032.239,1184,199,0
2024-02-28 13:15:00,2032.284,2034.132,2032.072,2033.237,1492,199,0
2024-02-28 13:30:00,2033.268,2036.08,2032.128,2034.504,2112,199,0
2024-02-28 13:45:00,2034.501,2036.036,2034.195,2035.779,1664,200,0
2024-02-28 14:00:00,2035.823,2037.897,2034.526,2034.565,1652,199,0
2024-02-28 14:15:00,2034.587,2035.195,2033.575,2033.95,1264,200,0
2024-02-28 14:30:00,2033.906,2034.017,2032.629,2032.859,1446,199,0
2024-02-28 14:45:00,2032.808,2034.012,2031.046,2031.78,1337,199,0
2024-02-28 15:00:00,2031.744,2033.448,2031.266,2032.484,1330,200,0
2024-02-28 15:15:00,2032.507,2033.248,2030.391,2032.982,1195,199,0
2024-02-28 15:30:00,2033.043,2034.015,2031.959,2032.028,1130,199,0
2024-02-28 15:45:00,2032.071,2032.589,2031.65,2031.788,1032,199,0
2024-02-28 16:00:00,2031.759,2033.255,2031.714,2032.337,1129,200,0
2024-02-28 16:15:00,2032.367,2034.027,2032.304,2033.518,1081,199,0
2024-02-28 16:30:00,2033.568,2033.672,2032.226,2032.467,964,199,0
2024-02-28 16:45:00,2032.472,2033.755,2032.252,2033.548,928,200,0
2024-02-28 17:00:00,2033.548,2035.525,2033.508,2034.87,966,200,0
2024-02-28 17:15:00,2034.833,2034.935,2033.524,2033.63,910,199,0
2024-02-28 17:30:00,2033.627,2033.629,2032.408,2033.191,971,199,0
2024-02-28 17:45:00,2033.187,2033.95,2032.289,2033.761,918,199,0
2024-02-28 18:00:00,2033.756,2034.806,2033.283,2033.472,929,199,0
2024-02-28 18:15:00,2033.509,2033.808,2032.873,2033.375,897,200,0
2024-02-28 18:30:00,2033.328,2033.769,2032.014,2032.171,846,199,0
2024-02-28 18:45:00,2032.17,2032.17,2031.401,2031.57,819,199,0
2024-02-28 19:00:00,2031.555,2031.735,2030.832,2031.224,847,199,0
2024-02-28 19:15:00,2031.227,2032.054,2030.94,2031.873,805,200,0
2024-02-28 19:30:00,2031.857,2031.857,2031.039,2031.636,809,199,0
2024-02-28 19:45:00,2031.653,2032.338,2031.379,2032.089,784,200,0
2024-02-28 20:00:00,2032.139,2033.688,2032.053,2033.575,825,200,0
2024-02-28 20:15:00,2033.569,2034.122,2033.005,2034.064,756,200,0
2024-02-28 20:30:00,2034.058,2034.162,2033.44,2033.58,748,200,0
2024-02-28 20:45:00,2033.598,2034.148,2033.4,2033.74,727,200,0
2024-02-28 21:00:00,2033.762,2033.82,2033.37,2033.483,442,200,0
2024-02-28 21:15:00,2033.479,2033.68,2032.998,2033.591,378,199,0
2024-02-28 21:30:00,2033.586,2034.905,2033.52,2034.682,387,200,0
2024-02-28 21:45:00,2034.679,2035.258,2033.405,2033.845,414,199,0
2024-02-28 23:00:00,2034.519,2035.415,2034.395,2034.691,394,600,0
2024-02-28 23:15:00,2034.683,2035.023,2034.508,2034.541,302,600,0
2024-02-28 23:30:00,2034.541,2035.031,2034.468,2034.855,304,600,0
2024-02-28 23:45:00,2034.883,2035.025,2034.3,2034.303,370,599,0
2024-02-29 00:00:00,2034.648,2035.511,2034.471,2035.213,536,200,0
2024-02-29 00:15:00,2035.264,2035.293,2034.68,2034.694,458,200,0
2024-02-29 00:30:00,2034.693,2034.911,2034.163,2034.671,495,200,0
2024-02-29 00:45:00,2034.691,2035.267,2033.936,2034.202,642,200,0
2024-02-29 01:00:00,2034.172,2035.323,2034.155,2034.877,745,199,0
2024-02-29 01:15:00,2034.833,2035.46,2034.28,2034.812,670,200,0
2024-02-29 01:30:00,2034.838,2036.48,2034.582,2036.148,834,199,0
2024-02-29 01:45:00,2036.101,2036.548,2035.419,2036.378,772,199,0
2024-02-29 02:00:00,2036.395,2036.526,2035.447,2036.145,846,200,0
2024-02-29 02:15:00,2036.147,2037.035,2035.771,2036.664,745,200,0
2024-02-29 02:30:00,2036.624,2036.951,2036.045,2036.334,752,199,0
2024-02-29 02:45:00,2036.329,2036.769,2035.874,2036.503,721,200,0
2024-02-29 03:00:00,2036.516,2036.71,2036.012,2036.074,611,200,0
2024-02-29 03:15:00,2036.063,2036.36,2035.453,2035.658,650,199,0
2024-02-29 03:30:00,2035.608,2035.745,2035.181,2035.576,585,200,0
2024-02-29 03:45:00,2035.582,2036.594,2035.49,2036.541,493,200,0
2024-02-29 04:00:00,2036.541,2036.562,2035.763,2035.814,524,200,0
2024-02-29 04:15:00,2035.817,2036.37,2035.575,2035.96,542,199,0
2024-02-29 04:30:00,2035.962,2036.017,2035.357,2035.481,479,200,0
2024-02-29 04:45:00,2035.482,2035.499,2035.027,2035.171,471,200,0
2024-02-29 05:00:00,2035.218,2035.746,2034.74,2034.987,574,200,0
2024-02-29 05:15:00,2034.986,2035.326,2034.543,2034.679,641,200,0
2024-02-29 05:30:00,2034.698,2035.465,2034.372,2035.408,704,200,0
2024-02-29 05:45:00,2035.358,2035.907,2035.358,2035.582,587,200,0
2024-02-29 06:00:00,2035.585,2035.929,2035.4,2035.702,611,200,0
2024-02-29 06:15:00,2035.696,2036.435,2035.57,2036.371,635,200,0
2024-02-29 06:30:00,2036.338,2036.985,2036.159,2036.539,686,199,0
2024-02-29 06:45:00,2036.544,2036.973,2036.463,2036.781,624,200,0
2024-02-29 07:00:00,2036.807,2037.53,2036.375,2036.675,777,200,0
2024-02-29 07:15:00,2036.685,2036.905,2035.868,2036.415,759,199,0
2024-02-29 07:30:00,2036.409,2037.782,2036.409,2037.463,852,199,0
2024-02-29 07:45:00,2037.398,2037.839,2036.351,2037.234,915,200,0
2024-02-29 08:00:00,2037.172,2037.287,2035.491,2035.759,1073,199,0
2024-02-29 08:15:00,2035.761,2037.241,2035.631,2036.801,911,199,0
2024-02-29 08:30:00,2036.777,2036.919,2035.867,2036.344,893,200,0
2024-02-29 08:45:00,2036.345,2037.444,2035.81,2037.128,909,200,0
2024-02-29 09:00:00,2037.191,2037.419,2036.19,2036.277,1091,199,0
2024-02-29 09:15:00,2036.277,2036.414,2035.109,2035.725,878,199,0
2024-02-29 09:30:00,2035.764,2036.002,2034.837,2035.266,897,199,0
2024-02-29 09:45:00,2035.254,2035.259,2033.97,2034.527,1003,200,0
2024-02-29 10:00:00,2034.539,2034.803,2033.891,2034.097,890,200,0
2024-02-29 10:15:00,2034.135,2034.135,2032.51,2032.529,926,199,0
2024-02-29 10:30:00,2032.487,2033.005,2031.239,2031.597,979,200,0
2024-02-29 10:45:00,2031.549,2031.549,2030.477,2030.815,986,200,0
2024-02-29 11:00:00,2030.801,2031.51,2030.181,2031.178,981,199,0
2024-02-29 11:15:00,2031.181,2031.762,2030.666,2031.01,870,199,0
2024-02-29 11:30:00,2031.009,2031.21,2029.532,2029.844,982,199,0
2024-02-29 11:45:00,2029.841,2030.311,2028.83,2030.24,994,199,0
2024-02-29 12:00:00,2030.25,2030.359,2029.023,2029.2,911,200,0
2024-02-29 12:15:00,2029.2,2029.545,2028.061,2028.721,989,199,0
2024-02-29 12:30:00,2028.748,2030.412,2028.448,2030.251,935,199,0
2024-02-29 12:45:00,2030.24,2030.59,2029.671,2030.172,912,199,0
2024-02-29 13:00:00,2030.219,2031.48,2030.143,2031.042,1265,199,0
2024-02-29 13:15:00,2031.027,2033.585,2031.023,2032.176,1180,199,0
2024-02-29 13:30:00,2032.121,2043.99,2031.471,2043.765,5498,199,0
2024-02-29 13:45:00,2043.824,2048.651,2043.824,2047.532,2996,199,0
2024-02-29 14:00:00,2047.565,2050.326,2046.579,2049.585,2104,199,0
2024-02-29 14:15:00,2049.576,2049.577,2047.637,2048.023,1496,199,0
2024-02-29 14:30:00,2048.066,2050.0,2045.889,2049.758,2188,199,0
2024-02-29 14:45:00,2049.789,2050.284,2046.695,2047.737,1932,200,0
2024-02-29 15:00:00,2047.78,2050.657,2047.06,2048.327,1966,200,0
2024-02-29 15:15:00,2048.385,2049.145,2046.491,2048.716,1554,199,0
2024-02-29 15:30:00,2048.758,2049.901,2047.334,2047.361,1464,200,0
2024-02-29 15:45:00,2047.333,2048.935,2046.971,2048.068,1655,199,0
2024-02-29 16:00:00,2048.098,2048.345,2045.28,2045.705,1425,200,0
2024-02-29 16:15:00,2045.748,2046.373,2044.422,2044.757,1358,199,0
2024-02-29 16:30:00,2044.731,2045.846,2043.702,2045.319,1412,199,0
2024-02-29 16:45:00,2045.302,2046.443,2044.852,2044.93,1083,200,0
2024-02-29 17:00:00,2044.885,2045.51,2044.216,2045.383,1025,199,0
2024-02-29 17:15:00,2045.359,2045.937,2044.179,2044.427,1017,199,0
2024-02-29 17:30:00,2044.433,2044.937,2043.271,2044.167,1051,199,0
2024-02-29 17:45:00,2044.134,2045.796,2043.704,2045.62,1051,199,0
2024-02-29 18:00:00,2045.568,2046.76,2045.089,2046.476,1075,200,0
2024-02-29 18:15:00,2046.468,2046.518,2045.404,2045.809,1145,199,0
2024-02-29 18:30:00,2045.784,2046.314,2045.001,2045.336,999,199,0
2024-02-29 18:45:00,2045.34,2046.525,2044.983,2046.201,856,200,0
2024-02-29 19:00:00,2046.199,2046.854,2045.849,2045.935,889,199,0
2024-02-29 19:15:00,2045.96,2046.535,2045.755,2046.335,866,200,0
2024-02-29 19:30:00,2046.363,2046.726,2044.656,2044.664,857,200,0
2024-02-29 19:45:00,2044.683,2045.446,2043.993,2044.42,879,199,0
2024-02-29 20:00:00,2044.472,2045.382,2044.361,2044.806,811,199,0
2024-02-29 20:15:00,2044.82,2045.419,2044.384,2044.405,756,200,0
2024-02-29 20:30:00,2044.408,2044.56,2043.915,2044.03,755,199,0
2024-02-29 20:45:00,2044.01,2044.3,2043.725,2044.019,847,200,0
2024-02-29 21:00:00,2044.073,2044.223,2043.209,2043.655,676,200,0
2024-02-29 21:15:00,2043.644,2043.805,2043.306,2043.657,398,200,0
2024-02-29 21:30:00,2043.654,2043.66,2042.8,2043.143,391,199,0
2024-02-29 21:45:00,2043.143,2043.885,2043.049,2043.731,322,200,0
2024-02-29 23:00:00,2043.955,2044.148,2043.185,2043.373,400,599,0
2024-02-29 23:15:00,2043.359,2043.562,2042.759,2043.337,362,599,0
2024-02-29 23:30:00,2043.351,2043.641,2043.134,2043.348,387,599,0
2024-02-29 23:45:00,2043.355,2044.01,2043.15,2043.981,388,599,0
2024-03-01 00:00:00,2044.228,2044.228,2042.819,2043.771,649,200,0
2024-03-01 00:15:00,2043.781,2043.971,2043.332,2043.447,575,199,0
2024-03-01 00:30:00,2043.451,2043.491,2042.768,2043.398,559,200,0
2024-03-01 00:45:00,2043.419,2044.038,2043.152,2043.708,591,200,0
2024-03-01 01:00:00,2043.756,2044.157,2043.008,2043.675,752,200,0
2024-03-01 01:15:00,2043.681,2044.081,2043.556,2044.009,586,200,0
2024-03-01 01:30:00,2043.991,2044.703,2043.897,2044.151,686,199,0
2024-03-01 01:45:00,2044.177,2044.406,2043.826,2044.29,589,200,0
2024-03-01 02:00:00,2044.302,2045.123,2044.026,2045.036,535,200,0
2024-03-01 02:15:00,2045.041,2045.05,2044.609,2044.955,594,199,0
2024-03-01 02:30:00,2044.978,2045.861,2044.93,2045.609,660,200,0
2024-03-01 02:45:00,2045.64,2045.672,2044.963,2045.379,715,199,0
2024-03-01 03:00:00,2045.382,2046.163,2045.228,2046.039,689,200,0
2024-03-01 03:15:00,2046.059,2046.339,2045.662,2045.829,618,200,0
2024-03-01 03:30:00,2045.876,2046.499,2045.635,2046.361,517,200,0
2024-03-01 03:45:00,2046.361,2046.789,2046.079,2046.518,571,200,0
2024-03-01 04:00:00,2046.518,2046.518,2045.822,2046.158,437,200,0
2024-03-01 04:15:00,2046.159,2046.502,2046.049,2046.25,379,200,0
2024-03-01 04:30:00,2046.251,2046.314,2045.786,2046.102,373,199,0
2024-03-01 04:45:00,2046.102,2046.182,2045.197,2045.458,476,199,0
2024-03-01 05:00:00,2045.469,2045.64,2044.412,2044.467,572,200,0
2024-03-01 05:15:00,2044.469,2044.475,2043.405,2044.396,635,200,0
2024-03-01 05:30:00,2044.44,2045.437,2044.338,2044.641,771,200,0
2024-03-01 05:45:00,2044.678,2045.244,2044.565,2044.994,558,200,0
2024-03-01 06:00:00,2045.039,2046.706,2044.802,2046.369,727,200,0
2024-03-01 06:15:00,2046.374,2048.114,2046.352,2047.681,737,199,0
2024-03-01 06:30:00,2047.684,2047.71,2046.576,2046.812,659,200,0
2024-03-01 06:45:00,2046.817,2047.048,2046.482,2046.736,679,200,0
2024-03-01 07:00:00,2046.727,2048.52,2046.407,2048.304,943,199,0
2024-03-01 07:15:00,2048.306,2048.759,2046.599,2046.611,902,199,0
2024-03-01 07:30:00,2046.641,2047.31,2046.185,2046.804,829,199,0
2024-03-01 07:45:00,2046.821,2047.172,2045.224,2045.396,874,199,0
2024-03-01 08:00:00,2045.46,2045.648,2043.242,2043.786,1195,199,0
2024-03-01 08:15:00,2043.76,2043.88,2041.988,2042.347,1046,199,0
2024-03-01 08:30:00,2042.345,2042.528,2039.498,2040.492,1177,199,0
2024-03-01 08:45:00,2040.494,2040.536,2039.039,2039.86,1036,200,0
2024-03-01 09:00:00,2039.812,2043.628,2039.392,2043.622,1347,199,0
2024-03-01 09:15:00,2043.621,2045.273,2042.911,2044.655,1150,199,0
2024-03-01 09:30:00,2044.627,2047.562,2043.631,2046.313,1069,200,0
2024-03-01 09:45:00,2046.295,2047.137,2045.741,2046.283,1113,199,0
2024-03-01 10:00:00,2046.256,2049.093,2045.852,2048.78,1139,199,0
2024-03-01 10:15:00,2048.808,2051.054,2048.498,2050.468,1361,199,0
2024-03-01 10:30:00,2050.415,2054.271,2049.975,2053.203,1456,200,0
2024-03-01 10:45:00,2053.243,2055.046,2052.563,2054.797,1123,199,0
2024-03-01 11:00:00,2054.791,2055.861,2054.147,2055.448,1109,200,0
2024-03-01 11:15:00,2055.449,2055.559,2053.818,2055.157,1057,199,0
2024-03-01 11:30:00,2055.201,2057.482,2055.006,2056.495,1075,199,0
2024-03-01 11:45:00,2056.493,2056.615,2054.595,2055.325,1051,199,0
2024-03-01 12:00:00,2055.324,2056.976,2054.288,2054.433,1119,200,0
2024-03-01 12:15:00,2054.417,2054.811,2053.681,2053.826,1004,199,0
2024-03-01 12:30:00,2053.858,2054.801,2053.644,2053.668,941,199,0
2024-03-01 12:45:00,2053.679,2053.866,2052.225,2052.393,1145,199,0
2024-03-01 13:00:00,2052.437,2052.473,2051.071,2051.277,1290,199,0
2024-03-01 13:15:00,2051.304,2052.482,2050.071,2051.761,1578,199,0
2024-03-01 13:30:00,2051.704,2054.536,2050.618,2052.112,2029,199,0
2024-03-01 13:45:00,2052.092,2052.092,2050.684,2051.553,1348,199,0
2024-03-01 14:00:00,2051.605,2054.369,2051.396,2054.204,1303,199,0
2024-03-01 14:15:00,2054.254,2056.604,2054.163,2054.771,1368,200,0
2024-03-01 14:30:00,2054.733,2054.777,2051.211,2051.662,2138,199,0
2024-03-01 14:45:00,2051.608,2051.608,2045.579,2046.546,2695,199,0
2024-03-01 15:00:00,2046.636,2055.998,2046.636,2055.6,4923,199,0
2024-03-01 15:15:00,2055.596,2063.648,2055.323,2063.648,3006,199,0
2024-03-01 15:30:00,2063.651,2065.76,2061.675,2065.351,2258,199,0
2024-03-01 15:45:00,2065.358,2070.928,2065.178,2069.182,2176,199,0
2024-03-01 16:00:00,2069.211,2074.2,2069.211,2073.421,2014,199,0
2024-03-01 16:15:00,2073.471,2076.537,2073.352,2074.113,1909,199,0
2024-03-01 16:30:00,2074.151,2080.077,2073.675,2077.955,1885,199,0
2024-03-01 16:45:00,2077.999,2081.988,2076.543,2081.054,1848,199,0
2024-03-01 17:00:00,2081.005,2085.14,2079.922,2084.832,2050,199,0
2024-03-01 17:15:00,2084.781,2085.537,2081.57,2083.867,1796,199,0
2024-03-01 17:30:00,2083.896,2085.679,2082.129,2085.175,1490,199,0
2024-03-01 17:45:00,2085.257,2085.61,2083.959,2084.75,1295,200,0
2024-03-01 18:00:00,2084.768,2085.496,2082.2,2085.21,1541,199,0
2024-03-01 18:15:00,2085.248,2087.373,2084.953,2086.247,1650,199,0
2024-03-01 18:30:00,2086.288,2088.309,2085.931,2088.059,1160,199,0
2024-03-01 18:45:00,2088.056,2088.056,2084.672,2085.658,1127,199,0
2024-03-01 19:00:00,2085.637,2086.688,2084.796,2085.339,1238,199,0
2024-03-01 19:15:00,2085.38,2086.112,2084.834,2085.261,1044,200,0
2024-03-01 19:30:00,2085.307,2086.662,2085.13,2085.404,1043,199,0
2024-03-01 19:45:00,2085.403,2086.023,2084.711,2085.252,905,200,0
2024-03-01 20:00:00,2085.223,2085.344,2083.412,2083.796,969,200,0
2024-03-01 20:15:00,2083.796,2084.77,2083.478,2084.603,829,200,0
2024-03-01 20:30:00,2084.615,2084.777,2083.902,2084.461,787,199,0
2024-03-01 20:45:00,2084.466,2084.714,2082.982,2083.499,923,200,0
2024-03-01 21:00:00,2083.448,2083.843,2082.843,2083.827,644,199,0
2024-03-01 21:15:00,2083.817,2083.917,2082.86,2083.527,466,200,0
2024-03-01 21:30:00,2083.554,2084.013,2083.054,2083.511,456,199,0
2024-03-01 21:45:00,2083.46,2084.01,2083.086,2083.315,461,200,0
2024-03-03 23:00:00,2082.522,2085.619,2082.522,2084.985,849,200,0
2024-03-03 23:15:00,2084.937,2086.155,2084.628,2085.577,792,199,0
2024-03-03 23:30:00,2085.59,2085.719,2083.653,2083.653,626,199,0
2024-03-03 23:45:00,2083.68,2084.293,2082.915,2083.44,629,200,0
2024-03-04 00:00:00,2083.593,2083.674,2082.168,2082.536,782,200,0
2024-03-04 00:15:00,2082.558,2084.185,2082.558,2083.58,793,199,0
2024-03-04 00:30:00,2083.584,2084.347,2082.873,2083.232,926,199,0
2024-03-04 00:45:00,2083.219,2083.364,2082.379,2082.615,694,199,0
2024-03-04 01:00:00,2082.65,2082.933,2080.966,2081.155,1033,200,0
2024-03-04 01:15:00,2081.183,2081.61,2080.452,2080.831,872,199,0
2024-03-04 01:30:00,2080.837,2081.494,2080.095,2080.346,885,199,0
2024-03-04 01:45:00,2080.347,2080.725,2079.418,2080.266,819,200,0
2024-03-04 02:00:00,2080.229,2081.681,2079.82,2081.324,862,200,0
2024-03-04 02:15:00,2081.288,2081.841,2080.883,2081.646,742,200,0
2024-03-04 02:30:00,2081.65,2083.404,2081.557,2083.163,816,199,0
2024-03-04 02:45:00,2083.168,2083.469,2081.476,2081.506,754,200,0
2024-03-04 03:00:00,2081.5,2081.5,2080.383,2080.693,742,199,0
2024-03-04 03:15:00,2080.702,2081.014,2080.313,2081.003,676,199,0
2024-03-04 03:30:00,2081.018,2081.954,2080.843,2081.127,633,199,0
2024-03-04 03:45:00,2081.129,2081.711,2080.924,2081.366,487,200,0
2024-03-04 04:00:00,2081.367,2081.534,2080.614,2080.689,476,200,0
2024-03-04 04:15:00,2080.681,2080.911,2080.244,2080.512,516,199,0
2024-03-04 04:30:00,2080.513,2081.042,2080.487,2080.753,463,200,0
2024-03-04 04:45:00,2080.798,2081.028,2080.443,2080.744,488,199,0
2024-03-04 05:00:00,2080.697,2080.895,2080.427,2080.7,446,200,0
2024-03-04 05:15:00,2080.7,2081.235,2080.65,2080.991,416,200,0
2024-03-04 05:30:00,2080.994,2082.258,2080.772,2081.728,739,200,0
2024-03-04 05:45:00,2081.752,2081.943,2081.075,2081.516,708,200,0
2024-03-04 06:00:00,2081.5,2082.983,2081.479,2082.426,789,200,0
2024-03-04 06:15:00,2082.448,2082.838,2081.052,2081.654,768,199,0
2024-03-04 06:30:00,2081.68,2082.475,2081.324,2081.616,779,200,0
2024-03-04 06:45:00,2081.626,2083.905,2081.626,2083.456,786,200,0
2024-03-04 07:00:00,2083.453,2085.324,2083.453,2084.863,935,199,0
2024-03-04 07:15:00,2084.834,2085.475,2084.452,2084.932,812,200,0
2024-03-04 07:30:00,2084.978,2086.745,2084.565,2086.702,948,200,0
2024-03-04 07:45:00,2086.74,2088.251,2086.519,2087.334,998,199,0
2024-03-04 08:00:00,2087.374,2087.438,2085.951,2086.728,1122,199,0
2024-03-04 08:15:00,2086.719,2086.969,2083.721,2085.111,1181,199,0
2024-03-04 08:30:00,2085.133,2085.421,2083.887,2084.941,1053,200,0
2024-03-04 08:45:00,2084.884,2085.059,2083.463,2083.908,1070,199,0
2024-03-04 09:00:00,2083.918,2085.022,2083.438,2084.119,1050,199,0
2024-03-04 09:15:00,2084.065,2084.236,2083.124,2083.535,938,200,0
2024-03-04 09:30:00,2083.555,2085.952,2083.521,2085.876,940,200,0
2024-03-04 09:45:00,2085.903,2086.207,2084.99,2085.151,1036,199,0
2024-03-04 10:00:00,2085.135,2085.788,2084.117,2084.16,847,199,0
2024-03-04 10:15:00,2084.109,2085.271,2083.271,2083.496,942,199,0
2024-03-04 10:30:00,2083.46,2083.729,2082.575,2083.668,987,199,0
2024-03-04 10:45:00,2083.708,2084.584,2083.479,2083.873,918,200,0
2024-03-04 11:00:00,2083.901,2084.198,2083.428,2084.185,881,200,0
2024-03-04 11:15:00,2084.171,2084.551,2082.998,2083.085,931,199,0
2024-03-04 11:30:00,2083.109,2083.528,2082.275,2082.527,828,199,0
2024-03-04 11:45:00,2082.519,2083.904,2081.795,2082.112,982,199,0
2024-03-04 12:00:00,2082.105,2082.704,2081.818,2082.334,888,200,0
2024-03-04 12:15:00,2082.325,2083.388,2082.211,2083.102,836,200,0
2024-03-04 12:30:00,2083.088,2083.321,2081.977,2082.783,989,200,0
2024-03-04 12:45:00,2082.774,2082.954,2082.419,2082.514,852,200,0
2024-03-04 13:00:00,2082.516,2084.309,2081.667,2083.868,1256,199,0
2024-03-04 13:15:00,2083.815,2083.815,2081.102,2082.805,1743,199,0
2024-03-04 13:30:00,2082.805,2085.96,2081.454,2084.831,2024,199,0
2024-03-04 13:45:00,2084.842,2093.156,2084.841,2091.578,2048,200,0
2024-03-04 14:00:00,2091.622,2092.792,2090.392,2092.129,2202,199,0
2024-03-04 14:15:00,2092.159,2097.488,2091.919,2096.561,2230,199,0
2024-03-04 14:30:00,2096.616,2099.873,2093.469,2098.335,2781,199,0
2024-03-04 14:45:00,2098.275,2101.389,2098.129,2100.714,1974,199,0
2024-03-04 15:00:00,2100.684,2100.805,2097.492,2099.09,2238,199,0
2024-03-04 15:15:00,2099.017,2102.966,2098.485,2101.058,1939,199,0
2024-03-04 15:30:00,2101.017,2102.642,2100.685,2102.332,1275,200,0
2024-03-04 15:45:00,2102.324,2109.361,2101.824,2108.934,1948,199,0
2024-03-04 16:00:00,2108.878,2116.011,2107.591,2115.78,2638,199,0
2024-03-04 16:15:00,2115.829,2116.344,2107.996,2113.562,3059,199,0
2024-03-04 16:30:00,2113.532,2118.452,2113.532,2117.243,2466,199,0
2024-03-04 16:45:00,2117.242,2119.884,2116.738,2119.26,1945,199,0
2024-03-04 17:00:00,2119.293,2119.739,2113.89,2115.852,2198,199,0
2024-03-04 17:15:00,2115.808,2118.932,2115.071,2115.79,1728,200,0
2024-03-04 17:30:00,2115.734,2117.473,2115.512,2117.351,1514,199,0
2024-03-04 17:45:00,2117.308,2118.67,2115.763,2116.463,1574,199,0
2024-03-04 18:00:00,2116.433,2117.583,2115.662,2117.583,1428,199,0
2024-03-04 18:15:00,2117.634,2118.005,2116.013,2117.394,1332,199,0
2024-03-04 18:30:00,2117.444,2117.54,2114.489,2114.915,1171,199,0
